rainfall_mm,temperature_celsius,elevation_m,ph,soil_texture_id,area_ha,latitude,longitude,coastal,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising,slope,user_id,external_id
2157,21,1069,5.8,3,0.12,-8.664056207,125.1875333,FALSE,FALSE,,,,13.97663398,,1991
2157,21,1016,5.8,3,0.3,-8.662629896,125.1867683,FALSE,FALSE,,,,23.23039879,,1992
2157,22,977,5.8,3,0.75,-8.662422204,125.1896537,FALSE,FALSE,,,,21.39929102,,1993
2157,21,1067,5.6,10,1.6,-8.66521778,125.18736,FALSE,FALSE,,,,13.39444911,,1994
2157,21,1124,5.6,10,0.73,-8.665835538,125.1858312,FALSE,FALSE,,,,15.71926415,,1995
2157,21,1142,5.6,10,0.36,-8.665181668,125.1836407,FALSE,FALSE,,,,5.756320897,,1996
1626,24,529,5.6,10,0.61,-8.648048221,125.1677478,FALSE,FALSE,,,,17.38625479,,1997
1626,24,356,5.6,10,1.1,-8.642097973,125.1677262,FALSE,FALSE,,,,16.06202929,,1998
2157,21,1057,5.6,10,1.2,-8.665957759,125.1878452,FALSE,FALSE,,,,17.52681401,,1999
2157,21,1071,5.6,10,1.73,-8.668307505,125.1855926,FALSE,FALSE,,,,19.37957732,,2000
1626,24,429,5.6,10,0.76,-8.644432914,125.1690726,FALSE,FALSE,,,,15.16150994,,2001
1626,24,440,5.6,10,0.31,-8.644816479,125.1685446,FALSE,FALSE,,,,11.74035836,,2003
1626,24,373,5.6,10,2.28,-8.64596515,125.1645485,FALSE,FALSE,,,,30.37809289,,2004
1626,24,352,5.6,10,3.03,-8.647380629,125.1644679,FALSE,TRUE,,,,31.36270961,,2005
1626,24,412,5.6,10,2.8,-8.648704181,125.1653686,FALSE,FALSE,,,,30.99803492,,2006
1626,24,330,5.6,10,0.29,-8.650541694,125.4312821,FALSE,TRUE,,,,6.676665451,,2316
2157,23,688,5.7,10,1.5,-8.654916571,125.1710486,FALSE,FALSE,,,,15.8604261,,2010
1626,24,340,5.6,10,1.49,-8.64184,125.169394,FALSE,FALSE,,,,16.37266274,,2011
1626,24,529,5.6,10,0.39,-8.647476199,125.1703728,FALSE,FALSE,,,,12.81264688,,2012
1626,24,518,5.6,10,0.46,-8.646864848,125.1708752,FALSE,FALSE,,,,14.54028355,,2013
1626,24,569,5.6,10,0.31,-8.648353643,125.171121,FALSE,FALSE,,,,19.95166119,,2014
1626,24,385,5.6,10,1.41,-8.643073921,125.1684139,FALSE,FALSE,,,,17.85241024,,2015
1626,23,649,5.6,10,0.82,-8.651585557,125.1715263,FALSE,FALSE,,,,16.57737977,,2079
1626,24,631,5.7,10,1.68,-8.652493235,125.1704753,FALSE,FALSE,,,,16.45697256,,2016
1626,24,495,5.6,10,9.56,-8.651959997,125.1670492,FALSE,FALSE,,,,22.94985547,,2017
1626,24,470,5.6,10,1.14,-8.648874031,125.1668452,FALSE,FALSE,,,,24.20448747,,2018
2157,22,892,5.8,3,0.34,-8.660702248,125.1963876,FALSE,FALSE,,,,16.49962293,,2020
2040,22,917,5.6,10,0.65,-8.662738914,125.1996716,FALSE,FALSE,,,,29.70652787,,2021
2157,22,969,5.6,10,0.48,-8.662056839,125.1948055,FALSE,FALSE,,,,11.70232749,,2022
2040,22,733,5.7,10,0.14,-8.663367052,125.2082515,FALSE,FALSE,,,,15.6124876,,2023
2040,22,830,5.6,10,0.4,-8.66277558,125.2053772,FALSE,FALSE,,,,17.77022725,,2024
2040,22,816,5.6,10,0.97,-8.663066512,125.2059209,FALSE,FALSE,,,,16.17928742,,2025
2040,22,777,5.6,10,0.37,-8.661939451,125.2070188,FALSE,FALSE,,,,25.51422816,,2026
2040,22,748,5.6,10,0.8,-8.662762709,125.2080612,FALSE,FALSE,,,,12.20911444,,2027
2040,22,762,5.6,10,0.46,-8.661306059,125.2083529,FALSE,FALSE,,,,11.60147911,,2028
2040,22,744,5.6,10,0.34,-8.661141673,125.2089865,FALSE,FALSE,,,,19.19494603,,2029
2040,22,899,5.6,10,1.06,-8.661892459,125.2019422,FALSE,FALSE,,,,30.21480131,,2030
2157,21,951,5.6,10,0.54,-8.663690449,125.1960269,FALSE,FALSE,,,,20.21974544,,2031
2040,22,817,5.8,3,1.12,-8.658843903,125.198433,FALSE,FALSE,,,,16.62232357,,2032
2061,23,680,5.8,3,0.28,-8.646578366,125.309589,FALSE,FALSE,,,,22.81647828,,2035
2061,23,697,5.8,3,0.26,-8.647212347,125.3089846,FALSE,FALSE,,,,8.673406236,,2036
2061,23,614,5.8,3,1.05,-8.641889065,125.308818,FALSE,FALSE,,,,22.12227477,,2037
2061,23,617,5.8,3,0.3,-8.640967573,125.3079372,FALSE,FALSE,,,,8.852001168,,2038
2061,23,680,5.8,3,0.31,-8.645460217,125.3055085,FALSE,FALSE,,,,15.94695129,,2039
2061,22,785,5.8,3,0.04,-8.649334522,125.325555,FALSE,FALSE,,,,30.35227411,,2041
2061,23,507,5.8,3,0.77,-8.635602246,125.3282732,FALSE,FALSE,,,,29.48855998,,2042
2623,22,1018,5.8,3,0.99,-8.654651489,125.3216572,FALSE,FALSE,,,,10.63738892,,2043
2061,23,644,5.8,3,0.34,-8.639297813,125.3222255,FALSE,FALSE,,,,21.47286116,,2044
2061,22,963,5.8,3,0.22,-8.653083296,125.3232152,FALSE,FALSE,,,,17.28636895,,2045
2061,22,899,5.8,3,0.11,-8.652458113,125.3254355,FALSE,FALSE,,,,23.41953835,,2046
2061,23,708,5.8,3,2.86,-8.649860931,125.3076019,FALSE,FALSE,,,,17.80432682,,2047
2061,23,593,5.8,3,0.37,-8.640184174,125.309448,FALSE,FALSE,,,,21.28189169,,2048
2061,25,524,5.8,3,0.9,-8.633186932,125.3059242,FALSE,FALSE,,,,19.04216609,,2049
2061,24,459,5.8,3,0.3,-8.627389906,125.3075613,FALSE,FALSE,,,,22.83380328,,2050
2061,24,482,5.8,3,0.76,-8.629558317,125.3071935,FALSE,FALSE,,,,25.88668848,,2051
2061,24,480,5.8,3,3.24,-8.633537215,125.306663,FALSE,TRUE,,,,25.39828909,,2052
2157,22,966,5.8,3,0.25,-8.664225657,126.6200494,FALSE,TRUE,,,,9.475572993,,1438
2157,22,885,5.8,3,0.39,-8.660495757,125.1847136,FALSE,FALSE,,,,29.73778147,,2055
2157,21,1075,5.8,3,0.16,-8.664038661,125.1872071,FALSE,FALSE,,,,17.88271584,,2056
2157,23,679,5.7,10,1.2,-8.65711265,125.1780628,FALSE,FALSE,,,,25.55150755,,2057
2157,22,975,5.8,3,0.66,-8.661985899,125.185787,FALSE,FALSE,,,,24.55795132,,2058
2157,21,1076,5.8,3,0.79,-8.664210392,125.1866763,FALSE,FALSE,,,,20.53283293,,2059
2157,21,1055,5.6,10,1.36,-8.666926304,125.1880337,FALSE,FALSE,,,,18.49189661,,2060
2157,21,1139,5.6,10,0.43,-8.666057126,125.1839983,FALSE,FALSE,,,,6.915351902,,2061
1638,27,30,7.1,5,1.27,-8.738958573,125.1501274,TRUE,FALSE,,,,3.405922806,,2062
1626,23,447,5.6,10,0.3,-8.649599366,125.1746615,FALSE,FALSE,,,,21.67494084,,2063
1626,23,510,5.6,10,0.42,-8.65143382,125.1740014,FALSE,FALSE,,,,26.23549726,,2064
1626,23,372,5.6,10,0.51,-8.649968137,125.1768913,FALSE,TRUE,,,,17.01462512,,2065
1626,24,426,5.6,10,0.35,-8.644446252,125.1696897,FALSE,FALSE,,,,16.96081384,,2066
2157,23,665,5.7,10,1.27,-8.654179152,125.1720903,FALSE,FALSE,,,,23.18719414,,2068
1626,24,256,5.6,10,3.18,-8.644989774,125.1626788,FALSE,TRUE,,,,20.49642183,,2069
1626,24,343,5.6,10,1.04,-8.639306563,125.1722831,FALSE,FALSE,,,,22.81597145,,2070
2157,21,1014,5.6,10,0.46,-8.666934548,125.1890691,FALSE,FALSE,,,,20.57334244,,2071
2157,22,857,5.8,3,4.45,-8.65919963,125.1875117,FALSE,FALSE,,,,21.45314211,,2072
2157,22,966,5.8,3,0.36,-8.661804941,125.1884692,FALSE,FALSE,,,,28.05092727,,2073
2157,21,1128,5.6,10,0.4,-8.666703304,125.1836916,FALSE,FALSE,,,,16.73199724,,2074
2157,21,1145,5.6,10,0.3,-8.666019249,125.1833134,FALSE,FALSE,,,,12.10901444,,2075
2157,21,1140,5.6,10,0.24,-8.665513805,125.1831008,FALSE,FALSE,,,,9.317820495,,2076
1626,23,656,5.7,10,0.25,-8.653173183,125.1720426,FALSE,FALSE,,,,24.80648748,,2077
1638,27,37,7,3,0.44,-8.734182576,125.1453406,TRUE,FALSE,,,,2.486830687,,2078
1638,26,134,7,3,0.28,-8.710798139,125.1521053,FALSE,FALSE,,,,4.499950697,,2081
1801,26,211,5.6,10,0.44,-8.707216265,125.1588588,FALSE,FALSE,,,,16.97993537,,2082
1801,26,208,5.6,10,0.91,-8.707869964,125.1582825,FALSE,FALSE,,,,20.98013186,,2083
1801,25,198,5.6,10,1.99,-8.703391409,125.1537844,FALSE,FALSE,,,,20.10184067,,2084
1638,27,47,7,3,0.96,-8.731394074,125.1458273,TRUE,FALSE,,,,4.570746448,,2086
1638,27,36,7,3,0.68,-8.734797755,125.1466647,TRUE,TRUE,,,,3.667079861,,2087
1638,27,54,7,3,0.92,-8.730168245,125.1493079,TRUE,FALSE,,,,3.425077091,,2088
2040,22,865,5.6,10,0.45,-8.658286691,125.2056965,FALSE,FALSE,,,,19.25893931,,2090
2040,22,821,5.6,10,1.32,-8.660889935,125.2063723,FALSE,FALSE,,,,21.44021995,,2091
1690,23,605,5.7,10,0.72,-8.65076772,125.2002649,FALSE,FALSE,,,,21.9120104,,2093
1626,23,623,5.6,10,0.57,-8.649784919,125.1713673,FALSE,FALSE,,,,16.65835552,,2095
1626,24,575,5.6,10,0.18,-8.649190387,125.1701675,FALSE,FALSE,,,,12.02869457,,2096
1626,24,438,5.7,10,6.93,-8.653055153,125.1655822,FALSE,TRUE,,,,22.31163136,,2097
1626,24,306,5.6,10,0.38,-8.641242561,125.1665125,FALSE,FALSE,,,,24.18496385,,2098
2157,22,861,5.8,3,1.99,-8.66000202,125.1839818,FALSE,FALSE,,,,28.21979963,,2099
1638,27,88,7,3,0.52,-8.722425282,125.1508869,TRUE,TRUE,,,,10.72225537,,2100
1638,27,86,7,3,1.1,-8.720902208,125.1508955,TRUE,TRUE,,,,8.403317088,,2101
1638,26,139,7,3,1.83,-8.712468401,125.1516854,FALSE,FALSE,,,,16.25441468,,2103
1638,26,120,7,3,1.82,-8.714743571,125.149824,FALSE,FALSE,,,,13.77790301,,2104
1638,27,51,7,3,0.46,-8.73021607,125.1485572,TRUE,FALSE,,,,2.713032084,,2105
1638,27,52,7,3,1.25,-8.728993131,125.1448404,TRUE,FALSE,,,,2.693834125,,2106
1801,26,164,7,3,2.5,-8.709903211,125.1539363,FALSE,FALSE,,,,13.32677255,,2108
1638,27,32,7,3,0.77,-8.733671607,125.1427452,TRUE,FALSE,,,,2.78482646,,2109
1638,27,25,7.1,5,1.88,-8.736800483,125.1422144,TRUE,FALSE,,,,1.6957016,,2110
1638,27,51,7,3,1.73,-8.729022247,125.1455392,TRUE,FALSE,,,,2.420573531,,2111
1801,27,95,7,3,2.26,-8.725510675,125.1550366,TRUE,FALSE,,,,3.274741711,,2112
1638,27,76,7,3,0.85,-8.727155647,125.1500611,TRUE,FALSE,,,,8.095539212,,2114
1638,27,44,7,3,0.79,-8.732760835,125.1469744,TRUE,FALSE,,,,2.776197223,,2116
1638,27,41,7,3,0.37,-8.733609894,125.1468196,TRUE,FALSE,,,,1.915290981,,2117
1801,27,90,7,3,1.22,-8.726249137,125.1551495,TRUE,FALSE,,,,3.608219022,,2118
1801,27,83,7,3,1.35,-8.727707011,125.1544977,TRUE,TRUE,,,,2.63818124,,2119
2040,22,782,5.8,3,0.45,-8.656240595,125.1988153,FALSE,FALSE,,,,24.18089999,,2121
1626,23,692,5.7,10,0.38,-8.651837206,125.1966178,FALSE,FALSE,,,,16.35549673,,2122
1626,23,668,5.7,10,0.34,-8.516322329,126.3186713,FALSE,FALSE,,,,9.866276732,,2867
2040,22,663,5.7,10,0.11,-8.654753913,125.2005911,FALSE,FALSE,,,,23.68151774,,2125
2157,22,810,5.8,3,0.19,-8.654782273,125.1954387,FALSE,FALSE,,,,15.67276992,,2126
2157,21,881,5.6,10,1.72,-8.665672389,125.1979465,FALSE,FALSE,,,,25.92292919,,2127
2157,21,948,5.6,10,0.23,-8.663482931,125.1955077,FALSE,FALSE,,,,19.83840284,,2128
1638,27,29,7,3,0.42,-8.735221725,125.1429788,TRUE,FALSE,,,,2.399005433,,2129
1638,27,30,7,3,0.55,-8.73522089,125.143712,TRUE,FALSE,,,,2.458658731,,2131
1638,27,20,7.1,5,0.48,-8.735669536,125.1389633,TRUE,FALSE,,,,2.026658105,,2132
1638,27,26,7,3,0.37,-8.735856493,125.1429004,TRUE,FALSE,,,,1.549897561,,2133
1638,27,27,7,3,0.49,-8.735588051,125.1417591,TRUE,FALSE,,,,2.832600677,,2134
2157,22,684,5.8,3,4.96,-8.656182458,125.1839612,FALSE,TRUE,,,,28.79740734,,2135
2157,22,974,5.8,3,1.79,-8.661516585,125.1869408,FALSE,FALSE,,,,24.50711444,,2136
2157,21,1068,5.6,10,1.93,-8.668901217,125.1866103,FALSE,FALSE,,,,17.09051216,,2138
1638,27,52,7,3,2.07,-8.735608794,125.1514796,TRUE,FALSE,,,,3.812297832,,2139
1801,27,129,7,3,2.16,-8.718970561,125.1566636,FALSE,FALSE,,,,3.50413672,,2142
1801,27,99,7,3,2.53,-8.724546756,125.1553635,TRUE,TRUE,,,,3.556807818,,2144
1638,27,44,7,3,1.22,-8.730852171,125.1439352,TRUE,FALSE,,,,3.051317177,,2146
2009,22,833,8.2,3,2.05,-8.629152056,125.3797972,FALSE,FALSE,,,,30.88247069,,2147
2009,23,619,8.2,3,1.09,-8.622859351,125.3755469,FALSE,FALSE,,,,27.10094343,,2148
2009,23,692,8.2,3,1.5,-8.62585772,125.3775241,FALSE,FALSE,,,,22.8963774,,2149
2009,23,728,8.2,3,0.51,-8.622639765,125.377919,FALSE,FALSE,,,,17.95362996,,2150
2009,20,1200,5.8,3,0.38,-8.645538636,125.3691989,FALSE,FALSE,,,,20.81619813,,2154
2009,21,1083,5.8,3,0.74,-8.644118408,125.3646406,FALSE,FALSE,,,,30.48968493,,2156
2009,22,894,5.8,3,0.44,-8.629231013,125.3625582,FALSE,FALSE,,,,13.83297647,,2157
2009,22,808,5.8,3,0.39,-8.628275377,125.3600915,FALSE,FALSE,,,,20.83529886,,2161
2009,23,773,5.8,3,1.03,-8.626658721,125.3587192,FALSE,FALSE,,,,19.93476944,,2162
2009,22,784,5.8,3,0.42,-8.628316969,125.3593261,FALSE,FALSE,,,,25.38981262,,2163
2009,22,747,5.8,3,0.29,-8.629251379,125.3592311,FALSE,FALSE,,,,26.90330277,,2164
2009,22,780,5.8,3,0.37,-8.629184471,125.3600665,FALSE,FALSE,,,,25.41680808,,2165
2009,22,852,5.8,3,0.89,-8.628609615,125.3613534,FALSE,FALSE,,,,17.86191567,,2166
2009,23,752,5.8,3,1.3,-8.62395831,125.3602636,FALSE,FALSE,,,,21.42866062,,2167
2009,23,538,8.2,3,0.44,-8.620436078,125.3656676,FALSE,FALSE,,,,22.36402581,,2169
2009,23,460,8.2,3,0.94,-8.619316952,125.3628927,FALSE,TRUE,,,,22.24259853,,2170
2009,23,504,8.2,3,0.7,-8.620282937,125.3632478,FALSE,TRUE,,,,24.26090464,,2171
2009,21,1003,5.8,3,1.31,-8.642687588,125.3645085,FALSE,FALSE,,,,22.85868363,,2172
2009,21,1020,5.8,3,0.63,-8.643008823,125.3632641,FALSE,FALSE,,,,17.40141486,,2173
2009,21,1020,5.8,3,0.09,-8.643057888,125.3635733,FALSE,FALSE,,,,13.68773127,,2174
2009,22,1007,5.8,3,0.69,-8.634439263,125.3678152,FALSE,FALSE,,,,31.3225622,,2175
2009,22,927,8.2,3,0.8,-8.633139743,125.3688187,FALSE,FALSE,,,,21.6886901,,2176
2009,22,931,8.2,3,2.03,-8.633143168,125.3733141,FALSE,FALSE,,,,33.64560672,,2177
2009,22,966,5.8,3,0.42,-8.633056447,125.3700665,FALSE,FALSE,,,,18.79380137,,2178
2009,21,1079,5.8,3,0.27,-8.636858568,125.3663423,FALSE,FALSE,,,,14.35872396,,2179
2009,21,1074,5.8,3,0.41,-8.636555236,125.3659957,FALSE,FALSE,,,,17.98843527,,2180
2009,21,1043,5.8,3,0.31,-8.637858999,125.3659821,FALSE,FALSE,,,,24.42975626,,2181
2009,21,989,5.8,3,1.6,-8.639748379,125.3660897,FALSE,FALSE,,,,25.73217978,,2182
2009,21,1118,5.8,3,1.52,-8.636523365,125.3701941,FALSE,FALSE,,,,24.80122023,,2183
2009,22,1075,5.8,3,3.47,-8.635630751,125.3696904,FALSE,FALSE,,,,28.72677593,,2184
2009,21,1176,5.8,3,2.34,-8.63718758,125.3710987,FALSE,FALSE,,,,28.17499967,,2185
2009,22,912,8.2,3,0.48,-8.63273118,125.3689315,FALSE,FALSE,,,,19.44890567,,2187
2009,22,965,5.8,3,1.04,-8.633806807,125.3685792,FALSE,FALSE,,,,27.32280069,,2188
2009,22,803,5.8,3,0.41,-8.626936722,125.3598295,FALSE,FALSE,,,,14.62059605,,2189
1579,23,696,7.9,12,1.71,-8.555092459,126.3291988,FALSE,FALSE,,,,9.815602341,,2578
1560,24,715,6.7,12,1.62,-8.571008132,126.3532357,FALSE,FALSE,,,,3.211178921,,2579
1579,24,746,6.7,12,4.39,-8.558311867,126.3430448,FALSE,FALSE,,,,3.715885556,,2580
1415,25,567,6.7,12,0.28,-8.502210785,126.3844463,FALSE,FALSE,,,,5.380664113,,2581
1872,22,748,7,12,0.89,-8.675861651,126.3120961,FALSE,FALSE,,,,8.284899699,,2582
1872,23,760,7,12,8.44,-8.669916469,126.3156897,FALSE,FALSE,,,,8.426001033,,2583
1872,23,653,5.9,3,3.4,-8.670122376,126.3091676,FALSE,FALSE,,,,14.06651922,,2584
1433,24,630,6.7,12,2.44,-8.503963573,126.3569731,FALSE,FALSE,,,,6.689351969,,2585
1415,24,544,6.7,12,0.16,-8.498137057,126.3539164,FALSE,FALSE,,,,5.481177343,,2586
1309,25,414,7.9,12,1.07,-8.491540471,126.3408003,FALSE,FALSE,,,,8.552318313,,2587
1706,23,842,6.2,12,0.81,-8.652024043,126.4025383,FALSE,FALSE,,,,16.31056986,,2588
1716,23,836,6.2,12,1.09,-8.651259617,126.4016423,FALSE,FALSE,,,,15.67146214,,2589
1433,24,606,6.7,12,2.61,-8.504661393,126.3538162,FALSE,FALSE,,,,9.044099653,,2590
1415,25,491,6.7,12,10.24,-8.479631353,126.3704079,FALSE,FALSE,,,,3.824962464,,2591
1415,25,460,6.7,12,2.5,-8.477532742,126.3672973,FALSE,FALSE,,,,8.005076365,,2592
1433,24,588,6.7,12,0.42,-8.503704266,126.3526766,FALSE,FALSE,,,,10.35807523,,2593
1415,26,489,6.7,12,0.83,-8.469436068,126.3837365,FALSE,FALSE,,,,2.140566683,,2594
1579,23,601,7.9,12,0.41,-8.57092315,126.3233363,FALSE,FALSE,,,,10.97080828,,2595
1579,23,644,7.9,12,1.25,-8.569547552,126.3253662,FALSE,FALSE,,,,9.468427618,,2596
1560,24,663,6.7,12,19.56,-8.549585792,126.3714152,FALSE,FALSE,,,,2.806581712,,2597
1433,24,654,6.7,12,20.25,-8.544507061,126.3721976,FALSE,FALSE,,,,3.103483457,,2598
1560,24,664,6.7,12,24.99,-8.551998057,126.3739346,FALSE,FALSE,,,,3.064058721,,2599
1560,24,675,6.7,12,1.46,-8.553204714,126.369825,FALSE,FALSE,,,,2.846157106,,2600
1560,24,673,6.7,12,3.94,-8.558028074,126.3712411,FALSE,FALSE,,,,3.394682813,,2601
1560,24,672,6.7,12,3.1,-8.556006165,126.3711339,FALSE,FALSE,,,,3.479719468,,2602
1560,24,678,6.7,12,2.76,-8.553349821,126.3674357,FALSE,FALSE,,,,3.423357809,,2603
1871,23,702,7,12,1.38,-8.654446153,126.3922586,FALSE,FALSE,,,,19.91375663,,2604
1872,22,675,7,12,1.07,-8.656856608,126.3102245,FALSE,FALSE,,,,11.58182215,,2605
1872,22,656,7,12,0.68,-8.657683287,126.3100693,FALSE,FALSE,,,,8.502807866,,2606
1872,22,677,7,12,1.21,-8.65718672,126.3115358,FALSE,FALSE,,,,13.33225322,,2607
1872,22,726,7,12,1.55,-8.65850671,126.3159882,FALSE,FALSE,,,,16.289242,,2608
1872,22,746,5.9,3,1.23,-8.656445319,126.3164654,FALSE,FALSE,,,,17.93383079,,2609
1872,22,749,5.9,3,3.5,-8.658007722,126.3170345,FALSE,FALSE,,,,14.74529802,,2610
1872,22,700,7,12,1.68,-8.658328149,126.3145562,FALSE,FALSE,,,,14.64492844,,2611
1872,22,711,5.9,3,2.88,-8.656854062,126.3148023,FALSE,FALSE,,,,13.57474177,,2612
1560,24,677,6.7,12,5.65,-8.5570666,126.3678587,FALSE,FALSE,,,,2.394600037,,2614
1560,24,663,6.7,12,3.08,-8.556340262,126.3763178,FALSE,FALSE,,,,3.495684417,,2615
1433,24,666,6.7,12,2.77,-8.545041468,126.3690837,FALSE,FALSE,,,,3.124074407,,2616
1871,22,720,7.9,12,0.84,-8.662746595,126.3864396,FALSE,FALSE,,,,10.88116311,,2617
1725,23,741,7,12,0.74,-8.647819168,126.3909361,FALSE,FALSE,,,,12.10586066,,2618
1872,22,718,7,12,0.83,-8.656090365,126.3117564,FALSE,FALSE,,,,21.12697331,,2619
1706,23,821,6.2,12,1.13,-8.652736001,126.4023601,FALSE,FALSE,,,,14.07043776,,2620
1725,23,790,7,12,1.95,-8.650878469,126.3975752,FALSE,FALSE,,,,19.37496114,,2621
1872,22,720,5.9,10,1.87,-8.654941048,126.3087616,FALSE,FALSE,,,,21.69103469,,2622
1872,22,659,7,12,1.16,-8.657405512,126.305694,FALSE,FALSE,,,,9.862530756,,2623
1737,23,659,5.9,10,1.75,-8.657841045,126.3020128,FALSE,FALSE,,,,9.358104304,,2624
1579,23,742,7.9,12,0.44,-8.577872217,126.3389283,FALSE,FALSE,,,,5.216453627,,2625
1560,24,689,6.7,12,3.84,-8.551824394,126.3643433,FALSE,FALSE,,,,2.495999732,,2626
1706,23,774,6.2,8,0.04,-8.640118009,126.4205883,FALSE,FALSE,,,,13.94072561,,2627
1491,24,394,7.4,8,5.03,-8.594025532,126.2760326,FALSE,TRUE,,,,8.198660177,,2628
1491,24,379,7.4,8,3.39,-8.594826791,126.2739544,FALSE,FALSE,,,,8.199866554,,2629
1491,24,502,6.9,3,1.31,-8.586251404,126.2664764,FALSE,FALSE,,,,14.29620206,,2630
1491,25,421,7.4,8,2.69,-8.592980699,126.2642301,FALSE,FALSE,,,,9.670160718,,2631
1706,23,833,6.2,8,0.76,-8.64347133,126.4090754,FALSE,FALSE,,,,14.61881936,,2632
1706,23,844,6.2,12,0.6,-8.644605132,126.4095885,FALSE,FALSE,,,,22.7717101,,2633
1725,23,807,5.9,3,0.46,-8.653281298,126.4016747,FALSE,FALSE,,,,9.043262592,,2634
1433,24,646,6.7,12,4.59,-8.518608186,126.3568184,FALSE,FALSE,,,,2.053373426,,2635
1433,24,647,6.7,12,2.52,-8.519400846,126.3542133,FALSE,FALSE,,,,2.935762079,,2636
1433,24,643,6.7,12,2.07,-8.520874909,126.363518,FALSE,FALSE,,,,2.056980117,,2637
1491,24,466,7.4,8,2.68,-8.588842018,126.2826367,FALSE,FALSE,,,,13.43466348,,2638
1433,24,655,6.7,12,6.17,-8.529620505,126.3661223,FALSE,FALSE,,,,2.300272315,,2639
1854,22,661,6.2,12,0.24,-8.666044891,126.4057836,FALSE,FALSE,,,,11.69357759,,2640
1854,22,689,6.2,12,0.11,-8.66653402,126.4046393,FALSE,FALSE,,,,16.25629816,,2641
1560,24,674,6.7,12,12.57,-8.548112959,126.3677442,FALSE,FALSE,,,,2.704194005,,2642
1560,24,696,6.7,12,5.13,-8.563431544,126.3681376,FALSE,FALSE,,,,2.847772173,,2643
1560,24,695,6.7,12,8.03,-8.566580754,126.3665091,FALSE,FALSE,,,,2.420805085,,2644
1560,24,646,6.7,12,0.57,-8.565866886,126.3796431,FALSE,FALSE,,,,4.634127247,,2645
1560,24,674,6.7,12,11.05,-8.559196425,126.3751495,FALSE,FALSE,,,,2.522653524,,2646
1560,24,669,6.7,12,1.66,-8.562153194,126.3780102,FALSE,FALSE,,,,2.526697267,,2647
1560,24,690,6.7,12,4.99,-8.564358783,126.3727828,FALSE,FALSE,,,,3.133891594,,2648
1560,24,696,6.7,12,3.22,-8.571047828,126.3676962,FALSE,FALSE,,,,2.608697647,,2649
1479,24,546,7.9,12,1.64,-8.504541869,126.3419023,FALSE,FALSE,,,,7.213911755,,2651
1491,24,487,6.9,3,0.42,-8.585017418,126.2677279,FALSE,FALSE,,,,10.66551091,,2652
1491,24,477,6.9,3,2.2,-8.583107335,126.2683285,FALSE,FALSE,,,,13.12973305,,2653
1491,24,467,6.9,3,1.66,-8.584317686,126.266827,FALSE,FALSE,,,,12.3608556,,2654
1579,24,507,7.4,8,0.34,-8.586410995,126.3139745,FALSE,FALSE,,,,6.636732272,,2655
1491,24,485,6.9,3,1.85,-8.584277872,126.268229,FALSE,FALSE,,,,14.28191352,,2656
1854,22,684,6.2,12,0.4,-8.664808622,126.4031644,FALSE,FALSE,,,,6.86751859,,2657
1433,24,621,6.7,12,1.42,-8.506802126,126.3620699,FALSE,FALSE,,,,3.598362662,,2658
1560,24,683,6.7,12,3.59,-8.549131179,126.3648669,FALSE,FALSE,,,,3.256890485,,2659
1560,24,685,6.7,12,2.5,-8.550797996,126.365412,FALSE,FALSE,,,,2.293723816,,2660
1560,24,689,6.7,12,1.47,-8.550490443,126.3639778,FALSE,FALSE,,,,2.901722937,,2661
1872,23,714,5.9,3,13.78,-8.669260917,126.3126412,FALSE,FALSE,,,,12.62229746,,2662
1579,23,753,6.7,12,1.99,-8.56629938,126.3419517,FALSE,FALSE,,,,2.422114131,,2663
1579,23,686,7.9,4,1.09,-8.561078887,126.3279658,FALSE,FALSE,,,,8.907304674,,2664
1579,23,744,6.7,12,0.29,-8.574733759,126.3419703,FALSE,FALSE,,,,10.08299321,,2665
1579,23,728,7.9,12,0.82,-8.581008141,126.3391685,FALSE,FALSE,,,,8.897215454,,2666
1579,23,747,6.7,12,0.8,-8.573102646,126.3419953,FALSE,FALSE,,,,6.830826695,,2667
1872,22,602,7,12,2.11,-8.660743064,126.3050206,FALSE,FALSE,,,,10.75911465,,2668
1854,22,664,6.2,12,0.28,-8.66519148,126.4054635,FALSE,FALSE,,,,8.156524777,,2669
1433,24,644,6.7,12,5.02,-8.52153859,126.365067,FALSE,FALSE,,,,2.812372255,,2670
1560,24,668,6.7,12,1.27,-8.561678129,126.3774988,FALSE,FALSE,,,,2.425249144,,2671
1415,24,496,6.7,12,0.49,-8.493702824,126.3513828,FALSE,FALSE,,,,11.73658394,,2672
1433,24,631,6.7,12,1.37,-8.510604665,126.3556213,FALSE,FALSE,,,,2.853934519,,2673
1209,26,420,6.7,12,2.75,-8.479678662,126.3338606,FALSE,FALSE,,,,8.078711588,,2693
1433,24,644,6.7,12,1.34,-8.509283629,126.3546774,FALSE,FALSE,,,,6.973838643,,2679
1479,23,625,7.9,12,0.63,-8.516809286,126.3426334,FALSE,FALSE,,,,4.366196601,,2681
1415,24,527,6.7,12,0.41,-8.494982407,126.3538433,FALSE,FALSE,,,,6.900529042,,2683
1433,25,571,6.7,12,0.44,-8.503149114,126.3852885,FALSE,FALSE,,,,5.215034989,,2684
