external_id,boundary
1982,"MULTIPOLYGON (((125.30716916507698 -8.631302165221438, 125.3070169573046 -8.631881990143313, 125.30784855236327 -8.632199583581494, 125.30824720665998 -8.632400559245575, 125.30844716824166 -8.63251115938552, 125.30854512681753 -8.632427122027144, 125.30859265405194 -8.631928513757222, 125.30882266495772 -8.631744271470904, 125.30900705494567 -8.631481437688667, 125.30908195919402 -8.631207882199316, 125.30857214147974 -8.63096939593846, 125.30824048475048 -8.631009741011653, 125.3079539612019 -8.630828232814626, 125.30762662715904 -8.630904112537383, 125.30736843378264 -8.630659057238015, 125.30717219891154 -8.630923331915715, 125.30736108160369 -8.631092677510125, 125.30722438886788 -8.631253547749504, 125.30716916507698 -8.631302165221438)))"
1983,"MULTIPOLYGON (((125.18375386184111 -8.662395143615937, 125.18371227368833 -8.662653336449427, 125.18352197786577 -8.66260746510606, 125.18344816243015 -8.662104946284293, 125.18379162272737 -8.662223688362744, 125.18375386184111 -8.662395143615937)))"
1984,"MULTIPOLYGON (((125.18586538377528 -8.664999164699358, 125.1854888039046 -8.664747713589053, 125.18565535186954 -8.664488784168999, 125.18571766796174 -8.664384502759116, 125.18612975587473 -8.664678409994849, 125.18586538377528 -8.664999164699358)))"
1985,"MULTIPOLYGON (((125.18547389319424 -8.666199973155575, 125.18551292928308 -8.666237129748426, 125.1855556291581 -8.666323748259805, 125.18545933519685 -8.666611602141993, 125.18507582181883 -8.666654432470304, 125.1848814688956 -8.666454979120363, 125.18512742468994 -8.66567273635291, 125.1853191452423 -8.665742689811786, 125.18532285 -8.666003140000003, 125.18546874643732 -8.666198082732292, 125.18547389319424 -8.666199973155575)))"
1986,"MULTIPOLYGON (((125.18433046710959 -8.666024849732327, 125.18431387760097 -8.666349075744531, 125.18453706414253 -8.666359690634602, 125.18457231494864 -8.665995433008126, 125.18433046710959 -8.666024849732327)))"
1987,"MULTIPOLYGON (((125.18228343085521 -8.664843469560559, 125.18218314376263 -8.6649953280919, 125.181906753148 -8.664795534833784, 125.1819910197477 -8.664627957560478, 125.18206424231859 -8.664667069139757, 125.18214311122968 -8.664725380445393, 125.18228343085521 -8.664843469560559)))"
1988,"MULTIPOLYGON (((125.1845034666227 -8.659162431289454, 125.18440383723728 -8.659279440109744, 125.18419345467314 -8.659097597102663, 125.18425105972963 -8.658970731633024, 125.18438047782887 -8.658801495933675, 125.18448341334404 -8.65873686223733, 125.18463592874025 -8.65862294384509, 125.18475401646585 -8.658677575500851, 125.18510205335531 -8.65865438292274, 125.18553713558676 -8.658694452738326, 125.18547691098352 -8.659062595217913, 125.18512475395823 -8.659167194106963, 125.18480697540596 -8.659119720377497, 125.1846838851031 -8.659117414321985, 125.1845034666227 -8.659162431289454)))"
1989,"MULTIPOLYGON (((125.18410391812183 -8.65899716959703, 125.18397728719562 -8.659157611090558, 125.18383209529134 -8.65908399022882, 125.18376222882205 -8.658939332898466, 125.18380773628917 -8.658856651502688, 125.18405889570721 -8.658783816920248, 125.18413110591148 -8.6589221374353, 125.18410391812183 -8.65899716959703)))"
1990,"MULTIPOLYGON (((125.18903772322071 -8.662799455986642, 125.18909813209163 -8.662692319319635, 125.18910004654855 -8.662511207647364, 125.18914098886796 -8.662313386168387, 125.18916363330355 -8.662197881304046, 125.18902708931483 -8.66210341114382, 125.18889467429294 -8.662140341176178, 125.18884674535201 -8.662407099712233, 125.18880903077556 -8.662617008068452, 125.188823613079 -8.66283587011555, 125.18880938188431 -8.663014591789576, 125.18900545824432 -8.662965731946993, 125.18903772322071 -8.662799455986642)))"
1991,"MULTIPOLYGON (((125.18221716566131 -8.662432853440352, 125.1824285532003 -8.661815041107074, 125.18245577600345 -8.661523849610484, 125.18248976720581 -8.661160259240242, 125.1825498628335 -8.660802087563892, 125.18290565131606 -8.660911388342294, 125.1827630218274 -8.66147665971651, 125.18306643244533 -8.6615532163993, 125.18268994128378 -8.661972322464585, 125.18221716566131 -8.662432853440352)))"
1992,"MULTIPOLYGON (((125.1892130611679 -8.663147253113653, 125.1893124410567 -8.663147880696146, 125.18941030108861 -8.663092243670224, 125.1894388517812 -8.663025230482594, 125.18932612973664 -8.662959825382462, 125.18921452158 -8.662915991737231, 125.1890886541545 -8.662853628902567, 125.18906769136389 -8.662956318181033, 125.1891416371221 -8.662975849345388, 125.1892353509877 -8.663032383629746, 125.1892130611679 -8.663147253113653)))"
1993,"MULTIPOLYGON (((125.18948009179013 -8.662804689996253, 125.18942178743313 -8.662577045497374, 125.18939034534837 -8.662415904812859, 125.18935104274239 -8.662305857516106, 125.18926850726983 -8.662022878753028, 125.18914531321643 -8.66208282825879, 125.18917803495245 -8.662200154161688, 125.18910950485488 -8.66251532613899, 125.18910808559845 -8.662684519896438, 125.18910787341558 -8.662699602973145, 125.18904651320625 -8.66280597573547, 125.18909408233591 -8.662846618178326, 125.18921996153246 -8.662911375707447, 125.18932845425861 -8.662951818214566, 125.18936816969922 -8.662976975844456, 125.18939080265717 -8.662963046541513, 125.18948009179013 -8.662804689996253)))"
1994,"MULTIPOLYGON (((125.18764036344906 -8.664256485963802, 125.18765294439258 -8.664044178546613, 125.18766056554111 -8.663915569245816, 125.18766424304768 -8.663853510154636, 125.18749522882528 -8.663863980545141, 125.18740612021382 -8.663874269387533, 125.18740957437032 -8.664216997648092, 125.18753823212081 -8.664279114054349, 125.18764036344906 -8.664256485963802)))"
1995,"MULTIPOLYGON (((125.18701515544247 -8.66246278346855, 125.18702885726816 -8.662569134804773, 125.18696273877944 -8.662806233492903, 125.1869201126319 -8.662897450855258, 125.1866315273875 -8.662879101155996, 125.18651986363793 -8.66284064461252, 125.18644524344268 -8.662722757501832, 125.18644484180956 -8.662616355961484, 125.18654962954427 -8.662594986740572, 125.18661181029051 -8.66253438875496, 125.1867098917818 -8.662362648220245, 125.18678740731843 -8.662298923031594, 125.18690934446585 -8.662348594965577, 125.1869969134246 -8.662373330524302, 125.1870152299766 -8.662444215755997, 125.18701515544247 -8.66246278346855)))"
1996,"MULTIPOLYGON (((125.18955394244574 -8.66306488909414, 125.18971501957562 -8.663014244555242, 125.19012742186007 -8.662773557519392, 125.18958902053839 -8.661742389413423, 125.18924541698877 -8.661881880654057, 125.18942178743313 -8.662478788982433, 125.18955394244574 -8.66306488909414)))"
1997,"MULTIPOLYGON (((125.18677544241457 -8.664936507564653, 125.18703169559372 -8.664736298126021, 125.18742247309677 -8.664688397147009, 125.188079109335 -8.664855264011543, 125.18815379397209 -8.665252082504837, 125.18804226596312 -8.66557976459447, 125.187397703225 -8.665650509285229, 125.18702825872876 -8.665729114497196, 125.18649509691078 -8.665534711745773, 125.18671872100398 -8.66498000656368, 125.18677544241457 -8.664936507564653)))"
1998,"MULTIPOLYGON (((125.18532359048793 -8.665978990210636, 125.18562497653268 -8.666168770743603, 125.18603565928933 -8.666261399260566, 125.1863039586308 -8.665862192450684, 125.18635634969765 -8.665775497469486, 125.18623538662031 -8.6657294504097, 125.18626760523492 -8.665586604233456, 125.18587014488976 -8.665393755306917, 125.18532369618659 -8.665727216601242, 125.18532342407919 -8.665974497174885, 125.18532359048793 -8.665978990210636)))"
1999,"MULTIPOLYGON (((125.18392411492876 -8.665501033590331, 125.18391996659815 -8.665327899618642, 125.18388307410108 -8.664936460947029, 125.18357152411328 -8.664905203005267, 125.18337656376887 -8.664891531944374, 125.18333407357646 -8.665329709515248, 125.18362536536259 -8.665451126590998, 125.18391274132874 -8.665494172965836, 125.18392411492876 -8.665501033590331)))"
2000,"MULTIPOLYGON (((125.16777195977382 -8.647569052334584, 125.16757718332991 -8.647777970522062, 125.16736385018089 -8.64806980753239, 125.16726807559068 -8.64835130686518, 125.16763135218775 -8.648410819362834, 125.16785364565668 -8.648460567227334, 125.16798973844148 -8.648193499102007, 125.16827303463081 -8.647923875791623, 125.16777195977382 -8.647569052334584)))"
2001,"MULTIPOLYGON (((125.16759356764739 -8.641438159285084, 125.16750221189952 -8.641701348612214, 125.16743342257585 -8.641756509760901, 125.16717630947963 -8.641896525618336, 125.16711395413921 -8.642143627208434, 125.16712985182411 -8.642299585454715, 125.16735402923774 -8.642609400137532, 125.16750106265822 -8.64250300888575, 125.16772085532875 -8.642515104079106, 125.16801111095376 -8.64248551672109, 125.16823834043772 -8.642352924253666, 125.16836708703792 -8.642155958486146, 125.16834889749117 -8.641934576034906, 125.16827748090529 -8.641749259628856, 125.16811504791617 -8.64167719608875, 125.16800791909299 -8.641724211290637, 125.16798386016154 -8.641831716273684, 125.16789429317505 -8.641897749781178, 125.16781225578059 -8.641822945724623, 125.16767949561307 -8.641508189565773, 125.16759356764739 -8.641438159285084)))"
2002,"MULTIPOLYGON (((125.18779580532531 -8.666340200481041, 125.1873243560164 -8.666482425054445, 125.18703218898932 -8.665736975018394, 125.18867604261746 -8.66554004391795, 125.1886720727503 -8.66568422232404, 125.18858085113203 -8.665891841859734, 125.18860345260445 -8.66605165950034, 125.18779580532531 -8.666340200481041)))"
2003,"MULTIPOLYGON (((125.18512101801898 -8.667723799313688, 125.18524978398285 -8.669184276307224, 125.18616428739985 -8.669022439502736, 125.18597258454106 -8.668074575367587, 125.1857808816822 -8.667472841394149, 125.1856502402016 -8.667224833118143, 125.18512536961175 -8.667665945679893, 125.18512101801898 -8.667723799313688)))"
2004,"MULTIPOLYGON (((125.16882713124602 -8.644119113350628, 125.16860833265517 -8.64415481531606, 125.16864672475164 -8.644485343964885, 125.16884924362209 -8.64489331741207, 125.16904085422371 -8.644894916381007, 125.16945996373204 -8.64471935939145, 125.16945779099274 -8.644349993718407, 125.16947082742828 -8.644217456623966, 125.16942681799762 -8.64396211008945, 125.16908022350574 -8.64405448747509, 125.16882713124602 -8.644119113350628)))"
2005,"MULTIPOLYGON (((125.16800832 -8.644912453333326, 125.16828378666666 -8.64499873999999, 125.16833673666667 -8.645040799999997, 125.16836296999998 -8.64507012666666, 125.16838355333336 -8.645103909999996, 125.16841887999999 -8.645255370000006, 125.16806276828639 -8.64615819426084, 125.16791237259919 -8.646196110372262, 125.1676456830827 -8.646157582823696, 125.16720729631142 -8.645781247490461, 125.16800832 -8.644912453333326)))"
2006,"MULTIPOLYGON (((125.16843948666668 -8.645221653333335, 125.16837647666667 -8.645076163333332, 125.16834066333332 -8.645033506666657, 125.16828545666668 -8.644934789999992, 125.16854158391045 -8.644323026905198, 125.168837531204 -8.644897533164357, 125.16843948666668 -8.645221653333335)))"
2007,"MULTIPOLYGON (((125.16386051493122 -8.64564239830251, 125.16375217112765 -8.646095005887242, 125.16375217112765 -8.646432879332252, 125.16389428612597 -8.646621206566873, 125.16436523837883 -8.646576103876901, 125.16530965664066 -8.646469254323062, 125.16540985174836 -8.645553934458079, 125.16415766628883 -8.645205905817162, 125.16386051493122 -8.64564239830251)))"
2008,"MULTIPOLYGON (((125.16529462511903 -8.646547179816015, 125.16347649602395 -8.646787040254495, 125.16368563215215 -8.647254087907806, 125.16365634435527 -8.647745617254508, 125.16379089967396 -8.648246909200173, 125.1652770667011 -8.64801870294471, 125.16529462511903 -8.646547179816015)))"
2009,"MULTIPOLYGON (((125.16573112234863 -8.647206827477543, 125.16598903625224 -8.649616980723303, 125.16476062506715 -8.6497816219707, 125.16474655605127 -8.648197102778308, 125.16528965553431 -8.64809767495541, 125.16536455447576 -8.647210082249876, 125.16573112234863 -8.647206827477543)))"
2010,"MULTIPOLYGON (((125.16715267021215 -8.644127997403404, 125.16580870036465 -8.643336579184128, 125.16546983603638 -8.643793303280328, 125.16546083454253 -8.644275576246674, 125.165326367046 -8.644658884327486, 125.16663840201134 -8.645312013425572, 125.16715267021215 -8.644127997403404)))"
2011,"MULTIPOLYGON (((125.16958084104908 -8.64256634634844, 125.1703461990511 -8.643746828139241, 125.16900391471182 -8.644031804530304, 125.16884603577617 -8.64332416148221, 125.16958084104908 -8.64256634634844)))"
2012,"MULTIPOLYGON (((125.16828029666667 -8.641669559999999, 125.16817152935491 -8.641594960345394, 125.16808896526331 -8.641560196517338, 125.16799771021468 -8.641584096649133, 125.16794121899409 -8.641725324700579, 125.16794866568303 -8.641079376772904, 125.16816967499173 -8.641007172788743, 125.16838583298373 -8.640998529688538, 125.16828029666667 -8.641669559999999)))"
2013,"MULTIPOLYGON (((125.17166009289741 -8.655409758738367, 125.1706419405026 -8.655542731603607, 125.17046581542273 -8.654984115546457, 125.17050312784151 -8.654638091959432, 125.17065306364695 -8.654398112254553, 125.17142697474931 -8.654214174781943, 125.17166009289741 -8.655409758738367)))"
2014,"MULTIPOLYGON (((125.17000464598925 -8.641011980489745, 125.16920761521285 -8.64108211878775, 125.16900214842104 -8.641685144838288, 125.16908971701577 -8.642019024313448, 125.16891964866792 -8.64230584112594, 125.1689309070987 -8.642856339545911, 125.16891914626382 -8.64291489251815, 125.16957592622913 -8.642481549950753, 125.17000464598925 -8.641011980489745)))"
2015,"MULTIPOLYGON (((125.1703141640479 -8.647827833539914, 125.17049390310402 -8.647771712462786, 125.17061338295255 -8.647621091618264, 125.17068739332683 -8.647477464607762, 125.17053564871324 -8.647110372748829, 125.17018512112335 -8.647200703531945, 125.17009458908126 -8.647359740188541, 125.17015749098596 -8.64781496964103, 125.17027248014644 -8.647838078236466, 125.1703141640479 -8.647827833539914)))"
2016,"MULTIPOLYGON (((125.1708131927479 -8.647223746031228, 125.17108747417264 -8.647061361562116, 125.17112732918966 -8.646980485157657, 125.17124834327144 -8.646937900403735, 125.17107990766607 -8.646463517794748, 125.17059825950064 -8.646606028222388, 125.17062456226301 -8.647273568557745, 125.17069658887073 -8.647357900356038, 125.1708131927479 -8.647223746031228)))"
2017,"MULTIPOLYGON (((125.17081707827096 -8.648291331829984, 125.17098012295 -8.648145625418122, 125.1711209621729 -8.647929017199282, 125.17139002605025 -8.64835009217613, 125.17133718775113 -8.648512222890727, 125.1712316546433 -8.648670596894204, 125.17110579443477 -8.648731721686284, 125.17082150979614 -8.648316571353108, 125.17081707827096 -8.648291331829984)))"
2018,"MULTIPOLYGON (((125.16856603092776 -8.643866038370268, 125.16873336275911 -8.643642731674596, 125.16884087388249 -8.643276470952422, 125.1689078536806 -8.642832934591356, 125.1689010692172 -8.642479096288739, 125.16844312176161 -8.642393442020945, 125.16806071965303 -8.642602024989234, 125.16793812096081 -8.64285334888859, 125.16780374687565 -8.643346055348223, 125.16852774809901 -8.64385000340214, 125.16856603092776 -8.643866038370268)))"
2019,"MULTIPOLYGON (((125.17108783007309 -8.652000863176713, 125.17117234589888 -8.652489146990758, 125.1710871975082 -8.653032058002818, 125.1698978457876 -8.652998634638399, 125.1697351424391 -8.651986984882882, 125.1710182404603 -8.651996833441904, 125.17108783007309 -8.652000863176713)))"
2020,"MULTIPOLYGON (((125.16698022256122 -8.650470745059907, 125.16432653358393 -8.651466214834134, 125.16516292648447 -8.651998470288335, 125.16634809044191 -8.65261311146959, 125.16781435979992 -8.653616565239913, 125.16824714689497 -8.653763487871988, 125.16823265932796 -8.653720338248364, 125.16875850601467 -8.6526040109621, 125.1691261717267 -8.652093488752818, 125.16859935615103 -8.651616818775212, 125.16855165000001 -8.651526830000005, 125.16698022256122 -8.650470745059907)))"
2021,"MULTIPOLYGON (((125.16702130387498 -8.648394088024078, 125.16671611614044 -8.648288137153477, 125.1665882796375 -8.648622328190456, 125.1660304080454 -8.648962170290664, 125.16665165601133 -8.649346413541974, 125.16695711879346 -8.649389622210627, 125.16730355586381 -8.649257888342849, 125.16731574981549 -8.648706994145432, 125.1675441531324 -8.64847214613238, 125.16702130387498 -8.648394088024078)))"
