external_id,ph,rainfall_mm,temperature_celsius,elevation_m,area_ha,longitude,latitude,soil_texture_id,coastal,slope,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising
1605,7.4,1488,27,366,0.67,126.55971,-8.53439,8,False,9.62,False,False,False,False
1606,7.3,1358,23,396,1.67,127.07482,-8.44321,12,False,2.19,False,False,False,False
1607,7.3,1358,23,396,0.89,127.07899,-8.4466,12,False,2.44,False,False,False,False
1608,7.3,1358,23,396,0.35,127.08906,-8.44663,12,False,1.02,False,False,False,False
1609,6.7,1358,23,396,1.14,127.07779,-8.42923,12,False,1.8,False,False,False,False
1610,7.3,1358,23,396,0.83,127.08669,-8.44499,12,False,2.39,False,False,False,False
1611,6.7,1358,23,396,0.8,127.08,-8.4298,12,False,1.96,False,False,False,False
1612,6.7,1371,24,400,0.27,127.0238,-8.43149,12,False,2.49,False,False,False,False
1613,6.7,1371,24,397,2.84,127.02391,-8.43992,12,False,2.65,False,False,False,False
1614,6.7,1371,24,397,2.46,127.02254,-8.44049,12,False,2.08,False,False,False,False
1615,6.7,1358,23,404,0.45,127.0826,-8.41371,12,False,14.11,False,False,False,False
1616,6.7,1358,23,396,0.59,127.08391,-8.42685,12,False,2.58,False,False,False,False
1617,6.7,1371,25,397,0.89,127.02529,-8.44331,12,False,1.71,False,False,False,False
1618,6.8,1402,24,396,1.0,127.09175,-8.51785,12,False,2.5,False,False,False,False
1619,7.1,1418,24,396,3.41,127.09512,-8.5029,8,False,1.67,False,False,False,False
1620,6.7,1402,24,396,6.4,127.09998,-8.50721,12,False,4.62,False,False,False,False
1621,6.8,1402,24,396,2.36,127.09066,-8.51844,12,False,2.26,False,False,False,False
1622,7.0,2467,21,1000,1.72,126.57912,-8.61886,12,False,11.11,False,False,False,False
1623,6.8,2467,24,499,1.66,126.54703,-8.6142,10,False,16.72,False,False,False,False
1624,7.9,1488,26,295,5.45,126.55612,-8.53868,12,False,13.92,False,False,False,False
1625,6.7,1371,25,398,0.04,127.01908,-8.44039,12,False,0.91,False,False,False,False
1626,7.4,1488,27,297,6.58,126.55367,-8.53692,8,False,13.72,False,False,False,False
1627,7.0,2467,21,1022,0.16,126.5801,-8.61963,12,False,11.73,False,False,False,False
1628,6.7,1358,23,396,0.8,127.08381,-8.42905,12,False,3.64,False,False,False,False
1629,6.7,1371,25,403,1.88,127.01399,-8.4411,12,False,1.68,False,False,False,False
1630,6.7,1371,24,403,13.4,127.01432,-8.43719,12,False,2.15,False,False,False,False
1631,6.8,1965,24,566,1.66,126.53995,-8.61352,10,False,18.89,False,False,False,False
1632,7.4,1488,26,323,12.9,126.5594,-8.53904,8,False,12.86,False,False,False,False
1633,7.4,1923,25,452,0.48,126.56053,-8.56982,8,False,22.95,False,False,False,False
1634,7.4,1923,25,435,0.39,126.56012,-8.56868,8,False,21.41,False,False,False,False
1635,6.7,1371,24,397,2.08,127.01987,-8.43662,12,False,2.7,False,False,False,False
1636,6.7,1371,24,402,0.52,127.02098,-8.43412,12,False,3.23,False,False,False,False
1637,6.7,1358,24,396,1.93,127.08764,-8.42068,12,False,1.83,False,False,False,False
1638,6.8,1434,24,396,1.72,127.06285,-8.46582,12,False,2.29,False,False,False,False
1639,6.7,1358,23,396,0.53,127.08437,-8.44102,12,False,5.43,False,False,False,False
1640,6.7,1385,24,431,0.77,126.96393,-8.50923,12,False,4.0,False,False,False,False
1641,7.8,1396,25,397,0.76,127.01663,-8.50947,12,False,2.74,False,False,False,False
1642,7.3,1358,23,396,1.18,127.08809,-8.44719,12,False,1.81,False,False,False,False
1643,6.7,1371,25,397,0.4,127.01838,-8.44222,12,False,3.26,False,False,False,False
1644,6.0,2467,21,1154,0.07,126.57161,-8.63591,5,False,9.67,False,False,False,False
1645,7.3,1358,23,396,0.78,127.07967,-8.44625,12,False,2.69,False,False,False,False
1646,7.4,1488,26,354,1.46,126.56168,-8.53962,8,False,9.64,False,False,False,False
1647,6.7,1371,24,409,0.13,127.02153,-8.4303,12,False,3.67,False,False,False,False
1648,6.8,2467,23,577,0.18,126.5465,-8.61951,10,False,6.81,False,False,False,False
1649,6.7,1385,25,399,0.26,127.00076,-8.53452,12,False,6.52,False,False,False,False
1650,6.7,1371,24,397,0.64,127.02985,-8.43908,12,False,2.64,False,False,False,False
1651,6.7,1358,23,409,0.36,127.09053,-8.41284,12,False,2.31,False,False,False,False
1652,6.7,1358,23,396,0.21,127.07334,-8.43026,12,False,2.22,False,False,False,False
1653,7.9,1705,26,325,14.54,126.56034,-8.54909,12,False,11.97,False,False,False,False
1654,7.4,1488,26,282,0.25,126.55775,-8.54474,8,False,4.02,False,False,False,False
1655,6.7,1358,23,396,1.01,127.07777,-8.43621,12,False,2.42,False,False,False,False
1656,6.7,1358,23,396,2.0,127.08728,-8.43777,12,False,2.24,False,False,False,False
1657,7.4,1488,26,329,11.44,126.56132,-8.54239,8,False,11.15,False,False,False,False
1658,7.4,1923,25,474,3.68,126.55326,-8.5723,8,False,21.01,False,False,False,False
1659,7.0,1923,25,465,0.11,126.5784,-8.5851,12,False,10.78,False,False,False,False
1660,7.9,1488,26,272,1.71,126.5545,-8.53979,12,False,12.03,False,False,False,False
1661,6.8,2467,21,1060,0.97,126.57487,-8.6222,10,False,12.61,False,False,False,False
1662,6.8,2467,23,622,0.65,126.55382,-8.61895,10,False,11.28,False,False,False,False
1663,7.4,1965,24,493,16.24,126.53718,-8.61526,8,False,14.38,False,False,False,False
1664,6.7,1371,25,397,1.72,127.02697,-8.44545,12,False,1.99,False,False,False,False
1665,6.7,1371,25,397,1.69,127.02687,-8.44448,12,False,1.89,False,False,False,False
1666,6.7,1407,24,396,1.46,127.04924,-8.47831,12,False,1.45,False,False,False,False
1667,6.8,1407,25,396,2.08,127.04863,-8.48681,12,False,1.41,False,False,False,False
1668,6.7,1358,24,396,4.23,127.09013,-8.41906,12,False,2.14,False,False,False,False
1669,8.2,1965,23,766,0.23,126.54455,-8.6454,3,False,7.76,False,False,False,False
1670,8.2,1965,23,743,1.71,126.54292,-8.64682,3,False,10.07,False,False,False,False
1671,8.2,1965,24,477,0.98,126.51053,-8.65191,3,False,7.8,False,False,False,False
1672,8.2,1965,24,466,1.84,126.51181,-8.65133,3,False,9.13,False,False,False,False
1673,7.4,1923,24,595,1.79,126.58153,-8.59587,8,False,8.89,False,False,False,False
1674,7.4,1923,24,569,3.01,126.56737,-8.5885,8,False,11.22,False,False,False,False
1675,7.4,1923,25,479,1.18,126.5776,-8.58298,8,False,14.93,False,False,False,False
1676,7.0,1923,25,473,0.18,126.57822,-8.5845,12,False,15.65,False,False,False,False
1677,7.0,1923,25,469,0.6,126.57819,-8.58509,12,False,11.98,False,False,False,False
1678,6.8,2467,23,835,0.8,126.56712,-8.60707,10,False,14.36,False,False,False,False
1679,7.8,1443,25,397,0.97,126.99149,-8.48636,12,False,3.04,False,False,False,False
1680,7.8,1396,24,465,3.79,126.95116,-8.51517,12,False,3.5,False,False,False,False
1681,6.5,1586,24,379,0.56,126.88431,-8.57958,10,False,7.85,False,False,False,False
1682,8.2,2034,25,323,0.41,126.69229,-8.67469,3,False,8.51,False,False,False,False
1683,6.7,1371,24,397,0.17,127.03836,-8.43182,12,False,1.74,False,False,False,False
1684,7.8,1385,24,441,0.29,126.96681,-8.52154,12,False,3.24,False,False,False,False
1685,6.5,1408,24,339,0.74,126.91767,-8.52559,10,False,8.42,False,False,False,False
1686,6.8,1402,24,396,0.72,127.08654,-8.51262,12,False,1.26,False,False,False,False
1687,6.5,1408,24,336,0.65,126.90636,-8.54541,10,False,12.44,False,False,False,False
1688,7.2,1493,26,125,0.58,126.50115,-8.84674,12,False,8.24,False,False,False,False
1689,6.7,1371,24,397,0.5,127.04426,-8.43663,12,False,3.26,False,False,False,False
1690,8.2,2034,25,298,0.23,126.69709,-8.68005,3,False,10.88,False,False,False,False
1691,7.4,1678,25,125,4.92,126.52109,-8.78061,8,False,11.08,False,False,False,False
1692,5.9,1771,25,124,0.72,126.68848,-8.75164,3,False,19.57,False,False,False,False
1693,6.7,1371,24,431,2.63,127.04197,-8.42388,12,False,3.97,False,False,False,False
1694,6.8,1434,24,396,1.08,127.10232,-8.50315,12,False,2.87,False,False,False,False
1695,6.7,1358,23,396,0.07,127.07682,-8.44437,12,False,1.54,False,False,False,False
1696,7.9,1490,25,195,0.45,126.92263,-8.55614,12,False,3.3,False,False,False,False
1697,7.8,1385,24,442,0.74,126.96733,-8.52002,12,False,2.28,False,False,False,False
1698,6.7,1371,24,397,0.51,127.04528,-8.4339,12,False,4.78,False,False,False,False
1699,6.5,1490,24,258,0.19,126.91647,-8.55499,10,False,8.34,False,False,False,False
1700,6.5,1586,24,441,1.01,126.88876,-8.59398,10,False,10.11,False,False,False,False
1701,6.7,1371,24,397,0.24,127.04552,-8.43345,12,False,6.08,False,False,False,False
1702,6.7,1371,24,398,2.05,127.03605,-8.43162,12,False,2.67,False,False,False,False
1703,6.7,1365,24,397,2.0,127.04911,-8.43198,12,False,2.63,False,False,False,False
1704,7.8,1380,25,396,3.23,127.02424,-8.4927,12,False,2.04,False,False,False,False
1705,8.2,1487,26,23,2.58,126.47531,-8.94606,3,True,2.57,False,False,False,False
1706,6.7,1371,24,416,1.52,127.03888,-8.42843,12,False,8.67,False,False,False,False
1707,8.2,2034,25,336,0.59,126.68996,-8.67778,3,False,9.66,False,False,False,False
1708,7.8,1380,25,397,20.35,127.01474,-8.49124,12,False,1.79,False,False,False,False
1709,6.7,1371,24,401,0.39,127.04793,-8.43154,12,False,5.83,False,False,False,False
1710,6.7,1371,24,397,1.02,127.04104,-8.43389,12,False,4.01,False,False,False,False
1711,6.7,1371,24,402,0.21,127.04072,-8.43307,12,False,2.28,False,False,False,False
1712,6.7,1371,24,398,0.19,127.03926,-8.43328,12,False,4.23,False,False,False,False
1713,6.7,1371,24,397,0.66,127.03877,-8.4369,12,False,1.72,False,False,False,False
1714,6.7,1371,24,397,0.44,127.03914,-8.43917,12,False,2.49,False,False,False,False
1715,6.7,1358,23,396,1.28,127.07523,-8.42632,12,False,2.02,False,False,False,False
1716,7.8,1385,24,445,0.37,126.96669,-8.52074,12,False,2.81,False,False,False,False
1717,6.7,1385,24,445,4.73,126.96952,-8.52313,12,False,5.09,False,False,False,False
1718,7.8,1385,24,446,0.58,126.96598,-8.52028,12,False,1.99,False,False,False,False
1719,7.8,1385,24,440,0.93,126.96097,-8.51414,12,False,4.31,False,False,False,False
1720,7.8,1385,24,449,4.61,126.9613,-8.52201,12,False,3.46,False,False,False,False
1721,6.6,1408,24,482,1.49,126.94556,-8.52709,12,False,6.78,False,False,False,False
1722,6.6,1408,24,476,0.37,126.94592,-8.5278,12,False,5.77,False,False,False,False
1723,7.8,1385,24,459,1.24,126.95422,-8.52784,12,False,3.57,False,False,False,False
1724,6.6,1408,24,462,0.06,126.94957,-8.52706,12,False,6.09,False,False,False,False
1725,6.6,1385,24,464,0.64,126.95389,-8.53202,12,False,6.99,False,False,False,False
1726,7.8,1408,24,476,1.75,126.94717,-8.51577,12,False,2.47,False,False,False,False
1727,7.9,1385,24,458,1.63,126.95182,-8.50859,12,False,6.54,False,False,False,False
1728,7.9,1408,24,467,1.63,126.94822,-8.5105,12,False,5.37,False,False,False,False
1729,6.6,1468,24,498,0.53,126.966,-8.55314,12,False,1.93,False,False,False,False
1730,6.6,1468,24,499,0.25,126.96665,-8.55336,12,False,2.66,False,False,False,False
1731,6.7,1385,25,423,4.31,126.99161,-8.54204,12,False,3.19,True,False,False,False
1732,7.8,1385,24,441,2.48,126.97411,-8.54478,12,False,5.47,False,False,False,False
1733,7.8,1468,24,445,20.12,126.98196,-8.55049,12,False,3.16,False,False,False,False
1734,7.8,1385,24,450,9.86,126.95751,-8.52901,12,False,4.34,False,False,False,False
1735,8.3,1385,24,455,1.23,126.95871,-8.52766,8,False,5.33,False,False,False,False
1736,6.6,1385,24,461,0.63,126.9549,-8.53105,12,False,7.02,False,False,False,False
1737,6.6,1385,24,473,0.22,126.95185,-8.53099,12,False,6.72,False,False,False,False
1738,7.8,1385,24,459,0.89,126.95366,-8.52981,12,False,6.91,False,False,False,False
1739,6.6,1385,24,458,1.76,126.95423,-8.53039,12,False,7.53,False,False,False,False
1740,7.8,1385,24,462,4.48,126.95186,-8.51347,12,False,3.98,False,False,False,False
1741,7.8,1385,24,468,0.74,126.95048,-8.51402,12,False,3.14,False,False,False,False
1742,7.8,1396,24,469,1.39,126.94981,-8.51381,12,False,2.05,False,False,False,False
1743,7.8,1396,24,473,4.22,126.94912,-8.51335,12,False,3.21,False,False,False,False
1744,7.8,1408,24,474,3.34,126.94857,-8.51535,12,False,3.15,False,False,False,False
1745,7.8,1408,24,473,6.28,126.94642,-8.51255,12,False,3.7,False,False,False,False
1746,7.8,1408,24,477,3.37,126.94533,-8.51169,12,False,4.43,False,False,False,False
1747,7.8,1408,24,472,3.85,126.94456,-8.51081,12,False,4.01,False,False,False,False
1748,7.8,1385,24,453,0.45,126.95503,-8.51468,12,False,4.61,False,False,False,False
1749,7.8,1385,24,447,0.37,126.95506,-8.51542,12,False,6.23,False,False,False,False
1750,6.7,1371,24,403,0.38,127.04002,-8.43021,12,False,3.38,False,False,False,False
1751,7.8,1385,24,452,0.64,126.95989,-8.52119,12,False,2.85,False,False,False,False
1752,7.8,1385,24,461,0.29,126.96035,-8.53374,12,False,3.24,False,False,False,False
1753,6.8,1584,23,396,1.1,127.15279,-8.46982,12,False,3.54,False,False,False,False
1754,6.7,1584,23,396,1.25,127.15891,-8.47225,12,False,10.35,False,False,False,False
1755,6.6,1408,24,471,0.44,126.94719,-8.52794,12,False,7.21,False,False,False,False
1756,6.8,1434,24,396,16.66,127.07064,-8.46221,12,False,2.2,False,False,False,False
1757,6.7,1358,23,396,0.64,127.08577,-8.43792,12,False,2.63,False,False,False,False
1758,6.8,1434,23,396,0.39,127.07038,-8.45485,12,False,5.51,False,False,False,False
1759,6.8,1434,23,396,0.57,127.0717,-8.45676,12,False,1.38,False,False,False,False
1760,6.8,1434,24,396,7.38,127.07288,-8.47204,12,False,2.92,False,False,False,False
1761,7.3,1396,23,396,13.15,127.0751,-8.44937,12,False,2.12,False,False,False,False
1762,7.8,1385,25,408,0.59,126.98282,-8.50583,12,False,2.23,False,False,False,False
1763,7.8,1385,25,408,0.74,126.98259,-8.50633,12,False,2.86,False,False,False,False
1764,6.7,1434,24,396,4.44,127.06691,-8.45735,12,False,3.91,False,False,False,False
1765,7.8,1443,25,397,6.06,126.98949,-8.48932,12,False,2.12,False,False,False,False
1766,7.8,1443,25,397,2.77,126.98946,-8.49035,12,False,2.78,False,False,False,False
1767,7.8,1385,25,411,0.63,126.98191,-8.50948,12,False,1.43,False,False,False,False
1768,7.8,1380,25,397,2.53,127.01772,-8.48943,12,False,1.8,False,False,False,False
1769,6.8,1584,23,396,2.72,127.15386,-8.46919,12,False,3.18,False,False,False,False
1770,7.8,1380,25,396,1.2,127.02904,-8.49371,12,False,1.96,False,False,False,False
1771,7.8,1385,24,457,0.4,126.96056,-8.53087,12,False,1.74,False,False,False,False
1772,6.6,1385,24,449,1.03,126.96548,-8.53583,12,False,3.65,False,False,False,False
1773,6.7,1371,24,399,0.37,127.03963,-8.43059,12,False,4.49,False,False,False,False
1774,6.8,1402,24,396,0.56,127.09119,-8.51989,12,False,1.52,False,False,False,False
1775,6.7,1371,24,410,0.89,127.04276,-8.42914,12,False,2.66,False,False,False,False
1776,6.7,1371,24,405,1.12,127.03749,-8.42884,12,False,3.25,False,False,False,False
1777,6.8,1402,24,396,0.44,127.08676,-8.51616,12,False,1.84,False,False,False,False
1778,6.8,1402,24,396,0.51,127.09207,-8.51877,12,False,1.6,False,False,False,False
1779,6.7,1402,24,396,0.44,127.09217,-8.51973,12,False,3.1,False,False,False,False
1780,6.7,1402,24,396,0.95,127.09202,-8.52065,12,False,2.85,False,False,False,False
1781,6.8,1402,24,396,0.3,127.09418,-8.507,12,False,4.28,False,False,False,False
1782,6.7,1460,23,396,0.18,127.10402,-8.50626,12,False,0.12,False,False,False,False
1783,6.8,1494,23,396,0.56,127.13357,-8.47758,12,False,2.33,False,False,False,False
1784,6.8,1494,24,396,0.76,127.1241,-8.48348,12,False,3.56,False,False,False,False
1785,6.7,1371,24,397,0.2,127.03648,-8.435,12,False,2.43,False,False,False,False
1786,6.7,1380,24,397,5.37,127.04051,-8.4509,12,False,2.14,False,False,False,False
1787,6.7,1371,24,397,0.39,127.03826,-8.4338,12,False,2.88,False,False,False,False
1788,6.7,1371,24,397,0.066,127.03826,-8.43319,12,False,3.44,False,False,False,False
1789,7.8,1385,24,446,0.62,126.95576,-8.51557,12,False,4.94,False,False,False,False
1790,7.8,1385,24,452,0.67,126.9571,-8.52755,12,False,6.85,False,False,False,False
1791,6.6,1408,24,473,0.83,126.94406,-8.51897,12,False,7.3,False,False,False,False
1792,7.8,1385,24,454,0.43,126.95275,-8.51827,12,False,6.65,False,False,False,False
1793,6.6,1385,24,454,1.02,126.96285,-8.53498,12,False,3.7,False,False,False,False
1794,7.8,1385,24,444,0.73,126.96723,-8.52275,12,False,4.38,False,False,False,False
1795,6.6,1385,24,452,0.96,126.96364,-8.53544,12,False,3.77,False,False,False,False
1796,6.6,1408,24,467,0.2,126.94699,-8.51971,12,False,4.41,False,False,False,False
1797,6.7,1371,24,414,2.1,127.04432,-8.42601,12,False,7.8,False,False,False,False
1798,6.7,1584,23,396,1.89,127.15881,-8.47109,12,False,2.72,False,False,False,False
1799,6.7,1493,26,125,1.37,126.53153,-8.80901,12,False,6.03,False,False,False,False
1800,6.8,1434,23,396,2.9,127.07476,-8.45898,12,False,1.71,False,False,False,False
1801,6.8,1402,24,396,1.09,127.09011,-8.51115,12,False,2.23,False,False,False,False
1802,7.4,1493,26,125,1.17,126.51864,-8.80125,8,False,8.79,False,False,False,False
1803,7.4,1678,25,135,12.92,126.51829,-8.7801,8,False,11.38,False,False,False,False
1804,6.7,1385,25,417,0.83,126.99049,-8.53493,12,False,2.67,False,False,False,False
1805,6.5,1586,24,401,1.0,126.87919,-8.5769,10,False,21.31,False,False,False,False
1806,6.7,1358,23,396,2.88,127.07785,-8.44385,12,False,2.52,False,False,False,False
1807,6.0,1490,25,263,3.09,126.91678,-8.56217,3,False,11.06,False,False,False,False
1808,7.8,1380,25,396,2.5,127.02744,-8.4959,12,False,1.71,False,False,False,False
1809,6.7,1371,24,405,0.54,127.03533,-8.4296,12,False,1.72,False,False,False,False
1810,6.7,1371,24,397,0.34,127.0437,-8.43728,12,False,2.78,False,False,False,False
1811,8.2,1487,26,23,1.8,126.47633,-8.94652,3,True,2.12,False,False,False,False
1812,6.7,1402,24,396,1.11,127.0969,-8.5222,12,False,3.41,False,False,False,False
1813,6.0,1490,25,261,1.04,126.91483,-8.56141,3,False,12.52,False,False,False,False
1814,7.2,1573,25,125,0.9,126.49995,-8.84173,12,False,4.98,False,False,False,False
1815,7.9,1490,24,365,0.57,126.94778,-8.55559,12,False,8.29,False,False,False,False
1816,8.06149690711563,1468,26,125,0.65,126.50327,-8.85295,3,False,2.54,False,False,False,False
1817,8.2,2034,25,293,0.31,126.6973,-8.68036,3,False,11.82,False,False,False,False
1818,7.4,1678,26,125,0.28,126.54387,-8.77577,8,False,17.67,False,False,False,False
1819,7.4,1493,26,144,0.12,126.52082,-8.79674,8,False,8.18,False,False,False,False
1820,6.8,1434,23,396,8.35,127.06939,-8.4585,12,False,2.88,False,False,False,False
1821,6.7,1493,26,125,2.88,126.5322,-8.80802,12,False,9.65,False,False,False,False
1822,6.7,1434,24,396,5.42,127.05256,-8.45398,12,False,2.27,False,False,False,False
1823,6.0,1490,25,263,0.92,126.91597,-8.56121,3,False,10.9,False,False,False,False
1824,8.2,2034,25,312,0.96,126.69718,-8.67433,3,False,13.07,False,False,False,False
1825,6.8,1402,24,396,0.22,127.09427,-8.51744,12,False,0.98,False,False,False,False
1826,7.9,1490,25,194,0.1,126.92352,-8.55612,12,False,2.73,True,False,False,False
1827,7.5,1780,26,125,1.44,126.55315,-8.77293,4,False,5.23,False,False,False,False
1828,7.9,1490,24,378,0.23,126.9475,-8.55492,12,False,11.26,False,False,False,False
1829,6.7,1371,24,398,0.25,127.03942,-8.43115,12,False,1.85,False,False,False,False
1830,7.9,1490,24,357,1.3,126.94885,-8.55604,12,False,9.24,False,False,False,False
1831,8.3,1586,25,257,2.31,126.87349,-8.57209,10,False,9.11,False,False,False,False
1832,6.7,1371,24,397,0.34,127.03709,-8.4338,12,False,1.84,False,False,False,False
1833,6.8,1434,24,396,0.75,127.07427,-8.45948,12,False,2.53,False,False,False,False
1834,6.8,1494,23,396,0.72,127.12176,-8.48638,12,False,4.76,False,False,False,False
1835,6.8,1494,23,396,0.56,127.12142,-8.4867,12,False,4.98,False,False,False,False
1836,6.8,1402,24,396,2.23,127.08659,-8.51516,12,False,2.38,False,False,False,False
1837,7.3,1418,24,396,1.33,127.09744,-8.50289,12,False,2.55,False,False,False,False
1838,7.3,1402,24,396,1.0,127.09947,-8.50547,12,False,4.15,False,False,False,False
1839,7.9,1480,26,125,0.55,126.50563,-8.84865,8,False,4.92,False,False,False,False
1840,6.7,1371,24,397,0.72,127.03727,-8.43448,12,False,2.28,False,False,False,False
1841,6.7,1371,24,397,0.62,127.03957,-8.43478,12,False,2.47,False,False,False,False
1842,7.8,1385,24,451,4.82,126.96446,-8.52247,12,False,4.08,False,False,False,False
1843,7.3,1434,23,396,4.8,127.08329,-8.45504,12,False,2.67,False,False,False,False
1844,7.4,1923,25,360,2.36,126.56461,-8.56459,8,False,10.91,False,False,False,False
1845,6.7,1371,24,397,0.99,127.02687,-8.44008,12,False,2.72,False,False,False,False
1846,6.7,1371,24,397,2.46,127.02621,-8.44094,12,False,1.68,False,False,False,False
1847,6.7,1358,23,396,0.75,127.085,-8.42067,12,False,1.38,False,False,False,False
1848,7.8,1480,24,408,7.28,127.00916,-8.55141,12,False,3.27,False,False,False,False
1849,6.7,1371,24,403,0.88,127.02763,-8.43222,12,False,2.52,False,False,False,False
1850,7.4,1923,26,339,10.66,126.56527,-8.56166,8,False,12.78,False,False,False,False
1851,6.7,1358,23,396,0.62,127.08626,-8.42631,12,False,1.64,False,False,False,False
1852,7.8,1380,25,397,2.01,127.03257,-8.45931,12,False,1.6,False,False,False,False
1853,6.7,1380,24,397,1.01,127.03489,-8.45036,12,False,2.15,False,False,False,False
1854,6.5,1540,25,334,1.52,126.89079,-8.5468,10,False,7.73,False,False,False,False
1855,7.4,1705,26,313,5.82,126.55933,-8.54615,8,False,10.9,False,False,False,False
1856,8.2,1468,26,125,0.27,126.50895,-8.8507,3,False,1.81,False,False,False,False
1857,5.6,1120,26,213,0.54,125.40067,-8.59757,10,False,19.49,False,False,False,False
1858,5.6,1609,24,514,1.63,125.43127,-8.64781,10,False,11.16,True,False,False,False
1859,8.2,1301,27,171,0.56,125.39216,-8.58897,3,False,26.08,False,False,False,False
1860,5.6,1609,24,682,3.2,125.41753,-8.64525,10,False,15.91,False,False,False,False
1861,5.6,1609,25,324,3.95,125.44122,-8.60985,10,False,21.06,True,False,False,False
1862,5.6,1609,25,448,2.22,125.43484,-8.61272,10,False,15.82,False,False,False,False
1863,5.8,2009,24,722,0.21,125.3561,-8.62483,3,False,24.99,False,False,False,False
1864,5.8,2009,24,687,0.18,125.35372,-8.62296,3,False,11.27,False,False,False,False
1865,5.8,2009,24,714,0.38,125.35547,-8.62471,3,False,18.73,False,False,False,False
1866,5.8,2035,24,654,0.23,125.3511,-8.62113,3,False,19.82,False,False,False,False
1867,5.6,1343,27,106,1.69,125.34967,-8.59848,10,False,17.14,False,False,False,False
1868,5.6,1343,27,78,0.41,125.34402,-8.59663,10,True,8.2,False,False,False,False
1869,5.795733445382676,2094,24,508,7.9,125.42851,-8.66099,10,False,11.67,True,False,False,False
1870,5.6,1609,24,558,0.76,125.42438,-8.65244,10,False,7.81,False,False,False,False
1871,5.816296718302203,2094,24,525,2.33,125.42842,-8.65836,10,False,5.13,False,False,False,False
1872,5.6,2094,24,572,2.6,125.42216,-8.65703,10,False,8.47,False,False,False,False
1873,8.2,2009,25,412,1.01,125.36105,-8.61417,3,False,25.79,False,False,False,False
1874,8.2,2009,25,464,1.29,125.35714,-8.61683,3,False,25.64,False,False,False,False
1875,8.2,2009,25,400,4.72,125.36154,-8.61645,3,False,27.54,True,False,False,False
1876,5.6,2009,26,208,0.13,125.35683,-8.60783,10,False,23.29,False,False,False,False
1877,5.6,2009,26,200,0.64,125.35669,-8.60493,10,False,24.7,False,False,False,False
1878,8.2,1301,27,83,0.13,125.35636,-8.5954,3,True,5.58,False,False,False,False
1879,8.2,2009,25,481,0.56,125.35823,-8.6147,3,False,24.39,False,False,False,False
1880,5.6,2061,27,255,0.43,125.34698,-8.60454,10,False,19.93,False,False,False,False
1881,5.6,2061,27,269,0.49,125.34752,-8.60409,10,False,16.39,False,False,False,False
1882,5.6,2061,27,192,1.6,125.34637,-8.60164,10,False,17.68,True,False,False,False
1883,5.6,2061,27,314,5.0,125.34641,-8.60668,10,False,17.32,True,False,False,False
1884,5.6,1343,27,78,2.14,125.34533,-8.5969,10,True,10.8,False,False,False,False
1885,5.8,2061,25,597,0.73,125.34954,-8.61754,3,False,15.35,False,False,False,False
1886,5.6,2061,27,337,0.37,125.349,-8.60699,10,False,11.63,False,False,False,False
1887,5.599999999999999,2094,24,530,1.41,125.42661,-8.66025,10,False,5.49,False,False,False,False
1888,5.6,1851,24,593,1.6,125.42195,-8.65321,10,False,12.11,False,False,False,False
1889,5.6,2094,23,573,2.09,125.42119,-8.65936,10,False,9.82,True,False,False,False
1890,5.6,2094,23,641,1.45,125.41773,-8.65763,10,False,12.76,False,False,False,False
1891,7.5,2094,23,626,1.85,125.41823,-8.65611,4,False,14.32,False,False,False,False
1892,5.6,2094,23,615,1.4,125.41993,-8.6573,10,False,16.45,False,False,False,False
1893,5.6,2094,24,551,0.3,125.42429,-8.65633,10,False,3.24,False,False,False,False
1894,7.5,1609,23,628,2.35,125.4138,-8.63595,4,False,6.43,False,False,False,False
1895,7.5,1609,23,630,4.36,125.41482,-8.6358,4,False,9.78,False,False,False,False
1896,5.6,1609,23,639,1.31,125.41547,-8.63219,10,False,14.51,False,False,False,False
1897,5.6,1609,23,661,1.37,125.41912,-8.63096,10,False,15.73,False,False,False,False
1898,5.6,1609,23,648,4.19,125.41504,-8.64607,10,False,17.02,False,False,False,False
1899,7.5,1609,23,626,0.85,125.40976,-8.64839,4,False,5.0,False,False,False,False
1900,5.6,1609,23,673,37.41,125.41868,-8.6387,10,False,10.46,False,False,False,False
1901,7.5,1609,23,627,1.4,125.40995,-8.64764,4,False,4.71,False,False,False,False
1902,7.5,1609,23,629,0.4,125.4115,-8.64686,4,False,6.68,False,False,False,False
1903,7.5,1609,23,620,1.15,125.41227,-8.6494,4,False,3.2,False,False,False,False
1904,5.6,1609,23,748,6.8,125.41078,-8.6296,10,False,16.83,False,False,False,False
1905,5.6,2094,23,643,1.19,125.4068,-8.65717,10,False,9.71,False,False,False,False
1906,5.6,1609,24,624,0.78,125.41439,-8.64877,10,False,10.04,False,False,False,False
1907,5.6,1609,24,631,0.33,125.41432,-8.64707,10,False,12.62,False,False,False,False
1908,5.6,1609,23,714,11.25,125.40919,-8.6303,10,False,16.31,False,False,False,False
1909,7.5,2094,23,610,0.76,125.41184,-8.65472,4,False,4.05,False,False,False,False
1910,6.1000000000000005,2094,24,517,0.85,125.43144,-8.65709,10,False,13.72,False,False,False,False
1911,5.6,2094,24,523,1.99,125.42462,-8.66106,10,False,10.53,True,False,False,False
1912,5.8,1609,24,574,0.21,125.39783,-8.62502,3,False,19.05,False,False,False,False
